            JDTDB,            Calendar_Date,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR
2454659.5, A.D. 2008-Jul-12 00:00:00.0000,3.57E+08,6.12E+07,-4.52E+07,-1.66E+00,1.87E+01,-3.61E-01,1.22E+03,3.65E+08,1.56E+00
2454660.5, A.D. 2008-Jul-13 00:00:00.0000,3.56E+08,6.28E+07,-4.52E+07,-1.74E+00,1.87E+01,-3.50E-01,1.22E+03,3.65E+08,1.56E+00
2454661.5, A.D. 2008-Jul-14 00:00:00.0000,3.56E+08,6.44E+07,-4.52E+07,-1.83E+00,1.87E+01,-3.40E-01,1.22E+03,3.65E+08,1.55E+00
2454662.5, A.D. 2008-Jul-15 00:00:00.0000,3.56E+08,6.61E+07,-4.53E+07,-1.91E+00,1.86E+01,-3.29E-01,1.22E+03,3.65E+08,1.55E+00
2454663.5, A.D. 2008-Jul-16 00:00:00.0000,3.56E+08,6.77E+07,-4.53E+07,-2.00E+00,1.86E+01,-3.18E-01,1.22E+03,3.65E+08,1.55E+00
2454664.5, A.D. 2008-Jul-17 00:00:00.0000,3.56E+08,6.93E+07,-4.53E+07,-2.08E+00,1.86E+01,-3.08E-01,1.22E+03,3.65E+08,1.54E+00
2454665.5, A.D. 2008-Jul-18 00:00:00.0000,3.56E+08,7.09E+07,-4.53E+07,-2.16E+00,1.86E+01,-2.97E-01,1.22E+03,3.65E+08,1.54E+00
2454666.5, A.D. 2008-Jul-19 00:00:00.0000,3.55E+08,7.25E+07,-4.54E+07,-2.25E+00,1.86E+01,-2.86E-01,1.22E+03,3.66E+08,1.53E+00
2454667.5, A.D. 2008-Jul-20 00:00:00.0000,3.55E+08,7.41E+07,-4.54E+07,-2.33E+00,1.86E+01,-2.76E-01,1.22E+03,3.66E+08,1.53E+00
2454668.5, A.D. 2008-Jul-21 00:00:00.0000,3.55E+08,7.57E+07,-4.54E+07,-2.41E+00,1.85E+01,-2.65E-01,1.22E+03,3.66E+08,1.53E+00
2454669.5, A.D. 2008-Jul-22 00:00:00.0000,3.55E+08,7.73E+07,-4.54E+07,-2.50E+00,1.85E+01,-2.54E-01,1.22E+03,3.66E+08,1.52E+00
2454670.5, A.D. 2008-Jul-23 00:00:00.0000,3.55E+08,7.89E+07,-4.55E+07,-2.58E+00,1.85E+01,-2.44E-01,1.22E+03,3.66E+08,1.52E+00
2454671.5, A.D. 2008-Jul-24 00:00:00.0000,3.54E+08,8.05E+07,-4.55E+07,-2.66E+00,1.85E+01,-2.33E-01,1.22E+03,3.66E+08,1.52E+00
2454672.5, A.D. 2008-Jul-25 00:00:00.0000,3.54E+08,8.21E+07,-4.55E+07,-2.74E+00,1.85E+01,-2.23E-01,1.22E+03,3.66E+08,1.51E+00
2454673.5, A.D. 2008-Jul-26 00:00:00.0000,3.54E+08,8.37E+07,-4.55E+07,-2.83E+00,1.84E+01,-2.12E-01,1.22E+03,3.67E+08,1.51E+00
2454674.5, A.D. 2008-Jul-27 00:00:00.0000,3.54E+08,8.53E+07,-4.55E+07,-2.91E+00,1.84E+01,-2.01E-01,1.22E+03,3.67E+08,1.51E+00
2454675.5, A.D. 2008-Jul-28 00:00:00.0000,3.53E+08,8.69E+07,-4.56E+07,-2.99E+00,1.84E+01,-1.91E-01,1.22E+03,3.67E+08,1.50E+00
2454676.5, A.D. 2008-Jul-29 00:00:00.0000,3.53E+08,8.85E+07,-4.56E+07,-3.07E+00,1.84E+01,-1.80E-01,1.22E+03,3.67E+08,1.50E+00
2454677.5, A.D. 2008-Jul-30 00:00:00.0000,3.53E+08,9.00E+07,-4.56E+07,-3.16E+00,1.84E+01,-1.70E-01,1.22E+03,3.67E+08,1.49E+00
2454678.5, A.D. 2008-Jul-31 00:00:00.0000,3.53E+08,9.16E+07,-4.56E+07,-3.24E+00,1.83E+01,-1.59E-01,1.22E+03,3.67E+08,1.49E+00
2454679.5, A.D. 2008-Aug-01 00:00:00.0000,3.52E+08,9.32E+07,-4.56E+07,-3.32E+00,1.83E+01,-1.48E-01,1.23E+03,3.67E+08,1.49E+00
2454680.5, A.D. 2008-Aug-02 00:00:00.0000,3.52E+08,9.48E+07,-4.56E+07,-3.40E+00,1.83E+01,-1.38E-01,1.23E+03,3.67E+08,1.48E+00
2454681.5, A.D. 2008-Aug-03 00:00:00.0000,3.52E+08,9.64E+07,-4.56E+07,-3.48E+00,1.83E+01,-1.27E-01,1.23E+03,3.68E+08,1.48E+00
2454682.5, A.D. 2008-Aug-04 00:00:00.0000,3.51E+08,9.80E+07,-4.57E+07,-3.56E+00,1.83E+01,-1.17E-01,1.23E+03,3.68E+08,1.47E+00
2454683.5, A.D. 2008-Aug-05 00:00:00.0000,3.51E+08,9.95E+07,-4.57E+07,-3.64E+00,1.82E+01,-1.06E-01,1.23E+03,3.68E+08,1.47E+00
2454684.5, A.D. 2008-Aug-06 00:00:00.0000,3.51E+08,1.01E+08,-4.57E+07,-3.72E+00,1.82E+01,-9.58E-02,1.23E+03,3.68E+08,1.47E+00
2454685.5, A.D. 2008-Aug-07 00:00:00.0000,3.50E+08,1.03E+08,-4.57E+07,-3.81E+00,1.82E+01,-8.52E-02,1.23E+03,3.68E+08,1.46E+00
2454686.5, A.D. 2008-Aug-08 00:00:00.0000,3.50E+08,1.04E+08,-4.57E+07,-3.89E+00,1.82E+01,-7.47E-02,1.23E+03,3.68E+08,1.46E+00
2454687.5, A.D. 2008-Aug-09 00:00:00.0000,3.50E+08,1.06E+08,-4.57E+07,-3.97E+00,1.81E+01,-6.43E-02,1.23E+03,3.68E+08,1.45E+00
2454688.5, A.D. 2008-Aug-10 00:00:00.0000,3.49E+08,1.07E+08,-4.57E+07,-4.05E+00,1.81E+01,-5.38E-02,1.23E+03,3.68E+08,1.45E+00
2454689.5, A.D. 2008-Aug-11 00:00:00.0000,3.49E+08,1.09E+08,-4.57E+07,-4.13E+00,1.81E+01,-4.33E-02,1.23E+03,3.69E+08,1.45E+00
2454690.5, A.D. 2008-Aug-12 00:00:00.0000,3.49E+08,1.11E+08,-4.57E+07,-4.21E+00,1.81E+01,-3.28E-02,1.23E+03,3.69E+08,1.44E+00
2454691.5, A.D. 2008-Aug-13 00:00:00.0000,3.48E+08,1.12E+08,-4.57E+07,-4.29E+00,1.80E+01,-2.24E-02,1.23E+03,3.69E+08,1.44E+00
2454692.5, A.D. 2008-Aug-14 00:00:00.0000,3.48E+08,1.14E+08,-4.57E+07,-4.37E+00,1.80E+01,-1.19E-02,1.23E+03,3.69E+08,1.43E+00
2454693.5, A.D. 2008-Aug-15 00:00:00.0000,3.48E+08,1.15E+08,-4.57E+07,-4.44E+00,1.80E+01,-1.52E-03,1.23E+03,3.69E+08,1.43E+00
2454694.5, A.D. 2008-Aug-16 00:00:00.0000,3.47E+08,1.17E+08,-4.57E+07,-4.52E+00,1.80E+01,8.91E-03,1.23E+03,3.69E+08,1.42E+00
2454695.5, A.D. 2008-Aug-17 00:00:00.0000,3.47E+08,1.18E+08,-4.57E+07,-4.60E+00,1.79E+01,1.93E-02,1.23E+03,3.69E+08,1.42E+00
2454696.5, A.D. 2008-Aug-18 00:00:00.0000,3.46E+08,1.20E+08,-4.57E+07,-4.68E+00,1.79E+01,2.97E-02,1.23E+03,3.69E+08,1.42E+00
2454697.5, A.D. 2008-Aug-19 00:00:00.0000,3.46E+08,1.21E+08,-4.57E+07,-4.76E+00,1.79E+01,4.01E-02,1.23E+03,3.70E+08,1.41E+00
2454698.5, A.D. 2008-Aug-20 00:00:00.0000,3.46E+08,1.23E+08,-4.57E+07,-4.84E+00,1.79E+01,5.05E-02,1.23E+03,3.70E+08,1.41E+00
2454699.5, A.D. 2008-Aug-21 00:00:00.0000,3.45E+08,1.24E+08,-4.57E+07,-4.92E+00,1.78E+01,6.08E-02,1.23E+03,3.70E+08,1.40E+00
2454700.5, A.D. 2008-Aug-22 00:00:00.0000,3.45E+08,1.26E+08,-4.57E+07,-5.00E+00,1.78E+01,7.12E-02,1.23E+03,3.70E+08,1.40E+00
2454701.5, A.D. 2008-Aug-23 00:00:00.0000,3.44E+08,1.28E+08,-4.57E+07,-5.07E+00,1.78E+01,8.15E-02,1.23E+03,3.70E+08,1.39E+00
2454702.5, A.D. 2008-Aug-24 00:00:00.0000,3.44E+08,1.29E+08,-4.57E+07,-5.15E+00,1.77E+01,9.19E-02,1.23E+03,3.70E+08,1.39E+00
2454703.5, A.D. 2008-Aug-25 00:00:00.0000,3.43E+08,1.31E+08,-4.57E+07,-5.23E+00,1.77E+01,1.02E-01,1.24E+03,3.70E+08,1.39E+00
2454704.5, A.D. 2008-Aug-26 00:00:00.0000,3.43E+08,1.32E+08,-4.57E+07,-5.31E+00,1.77E+01,1.13E-01,1.24E+03,3.70E+08,1.38E+00
2454705.5, A.D. 2008-Aug-27 00:00:00.0000,3.43E+08,1.34E+08,-4.56E+07,-5.38E+00,1.77E+01,1.23E-01,1.24E+03,3.71E+08,1.38E+00
2454706.5, A.D. 2008-Aug-28 00:00:00.0000,3.42E+08,1.35E+08,-4.56E+07,-5.46E+00,1.76E+01,1.33E-01,1.24E+03,3.71E+08,1.37E+00
2454707.5, A.D. 2008-Aug-29 00:00:00.0000,3.42E+08,1.37E+08,-4.56E+07,-5.54E+00,1.76E+01,1.43E-01,1.24E+03,3.71E+08,1.37E+00
2454708.5, A.D. 2008-Aug-30 00:00:00.0000,3.41E+08,1.38E+08,-4.56E+07,-5.61E+00,1.76E+01,1.54E-01,1.24E+03,3.71E+08,1.36E+00
2454709.5, A.D. 2008-Aug-31 00:00:00.0000,3.41E+08,1.40E+08,-4.56E+07,-5.69E+00,1.75E+01,1.64E-01,1.24E+03,3.71E+08,1.36E+00
2454710.5, A.D. 2008-Sep-01 00:00:00.0000,3.40E+08,1.41E+08,-4.56E+07,-5.77E+00,1.75E+01,1.74E-01,1.24E+03,3.71E+08,1.35E+00
2454711.5, A.D. 2008-Sep-02 00:00:00.0000,3.40E+08,1.43E+08,-4.56E+07,-5.84E+00,1.75E+01,1.84E-01,1.24E+03,3.71E+08,1.35E+00
2454712.5, A.D. 2008-Sep-03 00:00:00.0000,3.39E+08,1.44E+08,-4.55E+07,-5.92E+00,1.74E+01,1.95E-01,1.24E+03,3.71E+08,1.34E+00
2454713.5, A.D. 2008-Sep-04 00:00:00.0000,3.39E+08,1.46E+08,-4.55E+07,-6.00E+00,1.74E+01,2.05E-01,1.24E+03,3.71E+08,1.34E+00
2454714.5, A.D. 2008-Sep-05 00:00:00.0000,3.38E+08,1.47E+08,-4.55E+07,-6.07E+00,1.74E+01,2.15E-01,1.24E+03,3.72E+08,1.33E+00
2454715.5, A.D. 2008-Sep-06 00:00:00.0000,3.38E+08,1.49E+08,-4.55E+07,-6.15E+00,1.73E+01,2.25E-01,1.24E+03,3.72E+08,1.33E+00
2454716.5, A.D. 2008-Sep-07 00:00:00.0000,3.37E+08,1.50E+08,-4.55E+07,-6.22E+00,1.73E+01,2.35E-01,1.24E+03,3.72E+08,1.32E+00
2454717.5, A.D. 2008-Sep-08 00:00:00.0000,3.36E+08,1.52E+08,-4.55E+07,-6.30E+00,1.73E+01,2.45E-01,1.24E+03,3.72E+08,1.32E+00
2454718.5, A.D. 2008-Sep-09 00:00:00.0000,3.36E+08,1.53E+08,-4.54E+07,-6.37E+00,1.72E+01,2.55E-01,1.24E+03,3.72E+08,1.32E+00
2454719.5, A.D. 2008-Sep-10 00:00:00.0000,3.35E+08,1.55E+08,-4.54E+07,-6.45E+00,1.72E+01,2.66E-01,1.24E+03,3.72E+08,1.31E+00
2454720.5, A.D. 2008-Sep-11 00:00:00.0000,3.35E+08,1.56E+08,-4.54E+07,-6.52E+00,1.72E+01,2.76E-01,1.24E+03,3.72E+08,1.31E+00
2454721.5, A.D. 2008-Sep-12 00:00:00.0000,3.34E+08,1.58E+08,-4.54E+07,-6.60E+00,1.71E+01,2.86E-01,1.24E+03,3.72E+08,1.30E+00
2454722.5, A.D. 2008-Sep-13 00:00:00.0000,3.34E+08,1.59E+08,-4.53E+07,-6.67E+00,1.71E+01,2.96E-01,1.24E+03,3.72E+08,1.30E+00
2454723.5, A.D. 2008-Sep-14 00:00:00.0000,3.33E+08,1.61E+08,-4.53E+07,-6.74E+00,1.71E+01,3.06E-01,1.24E+03,3.73E+08,1.29E+00
2454724.5, A.D. 2008-Sep-15 00:00:00.0000,3.33E+08,1.62E+08,-4.53E+07,-6.82E+00,1.70E+01,3.16E-01,1.24E+03,3.73E+08,1.29E+00
2454725.5, A.D. 2008-Sep-16 00:00:00.0000,3.32E+08,1.64E+08,-4.53E+07,-6.89E+00,1.70E+01,3.26E-01,1.24E+03,3.73E+08,1.28E+00
2454726.5, A.D. 2008-Sep-17 00:00:00.0000,3.31E+08,1.65E+08,-4.52E+07,-6.96E+00,1.70E+01,3.36E-01,1.24E+03,3.73E+08,1.28E+00
2454727.5, A.D. 2008-Sep-18 00:00:00.0000,3.31E+08,1.67E+08,-4.52E+07,-7.04E+00,1.69E+01,3.46E-01,1.24E+03,3.73E+08,1.27E+00
2454728.5, A.D. 2008-Sep-19 00:00:00.0000,3.30E+08,1.68E+08,-4.52E+07,-7.11E+00,1.69E+01,3.56E-01,1.24E+03,3.73E+08,1.27E+00
2454729.5, A.D. 2008-Sep-20 00:00:00.0000,3.29E+08,1.69E+08,-4.51E+07,-7.18E+00,1.68E+01,3.66E-01,1.25E+03,3.73E+08,1.26E+00
2454730.5, A.D. 2008-Sep-21 00:00:00.0000,3.29E+08,1.71E+08,-4.51E+07,-7.26E+00,1.68E+01,3.76E-01,1.25E+03,3.73E+08,1.26E+00
2454731.5, A.D. 2008-Sep-22 00:00:00.0000,3.28E+08,1.72E+08,-4.51E+07,-7.33E+00,1.68E+01,3.86E-01,1.25E+03,3.73E+08,1.25E+00
2454732.5, A.D. 2008-Sep-23 00:00:00.0000,3.28E+08,1.74E+08,-4.50E+07,-7.40E+00,1.67E+01,3.96E-01,1.25E+03,3.74E+08,1.25E+00
2454733.5, A.D. 2008-Sep-24 00:00:00.0000,3.27E+08,1.75E+08,-4.50E+07,-7.47E+00,1.67E+01,4.06E-01,1.25E+03,3.74E+08,1.24E+00
2454734.5, A.D. 2008-Sep-25 00:00:00.0000,3.26E+08,1.77E+08,-4.50E+07,-7.54E+00,1.67E+01,4.15E-01,1.25E+03,3.74E+08,1.24E+00
2454735.5, A.D. 2008-Sep-26 00:00:00.0000,3.26E+08,1.78E+08,-4.49E+07,-7.62E+00,1.66E+01,4.25E-01,1.25E+03,3.74E+08,1.23E+00
2454736.5, A.D. 2008-Sep-27 00:00:00.0000,3.25E+08,1.80E+08,-4.49E+07,-7.69E+00,1.66E+01,4.35E-01,1.25E+03,3.74E+08,1.23E+00
2454737.5, A.D. 2008-Sep-28 00:00:00.0000,3.24E+08,1.81E+08,-4.49E+07,-7.76E+00,1.65E+01,4.45E-01,1.25E+03,3.74E+08,1.22E+00
2454738.5, A.D. 2008-Sep-29 00:00:00.0000,3.24E+08,1.82E+08,-4.48E+07,-7.83E+00,1.65E+01,4.55E-01,1.25E+03,3.74E+08,1.21E+00
2454739.5, A.D. 2008-Sep-30 00:00:00.0000,3.23E+08,1.84E+08,-4.48E+07,-7.90E+00,1.65E+01,4.65E-01,1.25E+03,3.74E+08,1.21E+00
2454740.5, A.D. 2008-Oct-01 00:00:00.0000,3.22E+08,1.85E+08,-4.47E+07,-7.97E+00,1.64E+01,4.74E-01,1.25E+03,3.74E+08,1.20E+00
2454741.5, A.D. 2008-Oct-02 00:00:00.0000,3.22E+08,1.87E+08,-4.47E+07,-8.04E+00,1.64E+01,4.84E-01,1.25E+03,3.75E+08,1.20E+00
2454742.5, A.D. 2008-Oct-03 00:00:00.0000,3.21E+08,1.88E+08,-4.47E+07,-8.11E+00,1.63E+01,4.94E-01,1.25E+03,3.75E+08,1.19E+00
2454743.5, A.D. 2008-Oct-04 00:00:00.0000,3.20E+08,1.90E+08,-4.46E+07,-8.18E+00,1.63E+01,5.04E-01,1.25E+03,3.75E+08,1.19E+00
2454744.5, A.D. 2008-Oct-05 00:00:00.0000,3.19E+08,1.91E+08,-4.46E+07,-8.25E+00,1.62E+01,5.13E-01,1.25E+03,3.75E+08,1.18E+00
2454745.5, A.D. 2008-Oct-06 00:00:00.0000,3.19E+08,1.92E+08,-4.45E+07,-8.32E+00,1.62E+01,5.23E-01,1.25E+03,3.75E+08,1.18E+00
2454746.5, A.D. 2008-Oct-07 00:00:00.0000,3.18E+08,1.94E+08,-4.45E+07,-8.39E+00,1.62E+01,5.33E-01,1.25E+03,3.75E+08,1.17E+00
2454747.5, A.D. 2008-Oct-08 00:00:00.0000,3.17E+08,1.95E+08,-4.44E+07,-8.46E+00,1.61E+01,5.42E-01,1.25E+03,3.75E+08,1.17E+00
2454748.5, A.D. 2008-Oct-09 00:00:00.0000,3.17E+08,1.97E+08,-4.44E+07,-8.53E+00,1.61E+01,5.52E-01,1.25E+03,3.75E+08,1.16E+00
2454749.5, A.D. 2008-Oct-10 00:00:00.0000,3.16E+08,1.98E+08,-4.43E+07,-8.60E+00,1.60E+01,5.62E-01,1.25E+03,3.75E+08,1.16E+00
2454750.5, A.D. 2008-Oct-11 00:00:00.0000,3.15E+08,1.99E+08,-4.43E+07,-8.66E+00,1.60E+01,5.71E-01,1.25E+03,3.75E+08,1.15E+00
2454751.5, A.D. 2008-Oct-12 00:00:00.0000,3.14E+08,2.01E+08,-4.42E+07,-8.73E+00,1.60E+01,5.81E-01,1.25E+03,3.76E+08,1.15E+00
2454752.5, A.D. 2008-Oct-13 00:00:00.0000,3.14E+08,2.02E+08,-4.42E+07,-8.80E+00,1.59E+01,5.90E-01,1.25E+03,3.76E+08,1.14E+00
2454753.5, A.D. 2008-Oct-14 00:00:00.0000,3.13E+08,2.03E+08,-4.41E+07,-8.87E+00,1.59E+01,6.00E-01,1.25E+03,3.76E+08,1.13E+00
2454754.5, A.D. 2008-Oct-15 00:00:00.0000,3.12E+08,2.05E+08,-4.41E+07,-8.94E+00,1.58E+01,6.09E-01,1.25E+03,3.76E+08,1.13E+00
2454755.5, A.D. 2008-Oct-16 00:00:00.0000,3.11E+08,2.06E+08,-4.40E+07,-9.00E+00,1.58E+01,6.19E-01,1.25E+03,3.76E+08,1.12E+00
2454756.5, A.D. 2008-Oct-17 00:00:00.0000,3.11E+08,2.07E+08,-4.40E+07,-9.07E+00,1.57E+01,6.29E-01,1.25E+03,3.76E+08,1.12E+00
2454757.5, A.D. 2008-Oct-18 00:00:00.0000,3.10E+08,2.09E+08,-4.39E+07,-9.14E+00,1.57E+01,6.38E-01,1.25E+03,3.76E+08,1.11E+00
2454758.5, A.D. 2008-Oct-19 00:00:00.0000,3.09E+08,2.10E+08,-4.39E+07,-9.20E+00,1.56E+01,6.47E-01,1.25E+03,3.76E+08,1.11E+00
2454759.5, A.D. 2008-Oct-20 00:00:00.0000,3.08E+08,2.12E+08,-4.38E+07,-9.27E+00,1.56E+01,6.57E-01,1.26E+03,3.76E+08,1.10E+00
2454760.5, A.D. 2008-Oct-21 00:00:00.0000,3.07E+08,2.13E+08,-4.38E+07,-9.34E+00,1.56E+01,6.66E-01,1.26E+03,3.76E+08,1.10E+00
2454761.5, A.D. 2008-Oct-22 00:00:00.0000,3.07E+08,2.14E+08,-4.37E+07,-9.40E+00,1.55E+01,6.76E-01,1.26E+03,3.77E+08,1.09E+00
2454762.5, A.D. 2008-Oct-23 00:00:00.0000,3.06E+08,2.16E+08,-4.36E+07,-9.47E+00,1.55E+01,6.85E-01,1.26E+03,3.77E+08,1.08E+00
2454763.5, A.D. 2008-Oct-24 00:00:00.0000,3.05E+08,2.17E+08,-4.36E+07,-9.53E+00,1.54E+01,6.94E-01,1.26E+03,3.77E+08,1.08E+00
2454764.5, A.D. 2008-Oct-25 00:00:00.0000,3.04E+08,2.18E+08,-4.35E+07,-9.60E+00,1.54E+01,7.04E-01,1.26E+03,3.77E+08,1.07E+00
2454765.5, A.D. 2008-Oct-26 00:00:00.0000,3.03E+08,2.20E+08,-4.35E+07,-9.66E+00,1.53E+01,7.13E-01,1.26E+03,3.77E+08,1.07E+00
2454766.5, A.D. 2008-Oct-27 00:00:00.0000,3.02E+08,2.21E+08,-4.34E+07,-9.73E+00,1.53E+01,7.22E-01,1.26E+03,3.77E+08,1.06E+00
2454767.5, A.D. 2008-Oct-28 00:00:00.0000,3.02E+08,2.22E+08,-4.33E+07,-9.79E+00,1.52E+01,7.32E-01,1.26E+03,3.77E+08,1.06E+00
2454768.5, A.D. 2008-Oct-29 00:00:00.0000,3.01E+08,2.24E+08,-4.33E+07,-9.86E+00,1.52E+01,7.41E-01,1.26E+03,3.77E+08,1.05E+00
2454769.5, A.D. 2008-Oct-30 00:00:00.0000,3.00E+08,2.25E+08,-4.32E+07,-9.92E+00,1.51E+01,7.50E-01,1.26E+03,3.77E+08,1.04E+00
2454770.5, A.D. 2008-Oct-31 00:00:00.0000,2.99E+08,2.26E+08,-4.31E+07,-9.99E+00,1.51E+01,7.59E-01,1.26E+03,3.77E+08,1.04E+00
2454771.5, A.D. 2008-Nov-01 00:00:00.0000,2.98E+08,2.27E+08,-4.31E+07,-1.00E+01,1.50E+01,7.69E-01,1.26E+03,3.77E+08,1.03E+00
2454772.5, A.D. 2008-Nov-02 00:00:00.0000,2.97E+08,2.29E+08,-4.30E+07,-1.01E+01,1.50E+01,7.78E-01,1.26E+03,3.78E+08,1.03E+00
2454773.5, A.D. 2008-Nov-03 00:00:00.0000,2.96E+08,2.30E+08,-4.29E+07,-1.02E+01,1.49E+01,7.87E-01,1.26E+03,3.78E+08,1.02E+00
2454774.5, A.D. 2008-Nov-04 00:00:00.0000,2.95E+08,2.31E+08,-4.29E+07,-1.02E+01,1.49E+01,7.96E-01,1.26E+03,3.78E+08,1.02E+00
2454775.5, A.D. 2008-Nov-05 00:00:00.0000,2.95E+08,2.33E+08,-4.28E+07,-1.03E+01,1.48E+01,8.05E-01,1.26E+03,3.78E+08,1.01E+00
2454776.5, A.D. 2008-Nov-06 00:00:00.0000,2.94E+08,2.34E+08,-4.27E+07,-1.04E+01,1.48E+01,8.14E-01,1.26E+03,3.78E+08,1.00E+00
2454777.5, A.D. 2008-Nov-07 00:00:00.0000,2.93E+08,2.35E+08,-4.27E+07,-1.04E+01,1.47E+01,8.23E-01,1.26E+03,3.78E+08,9.98E-01
2454778.5, A.D. 2008-Nov-08 00:00:00.0000,2.92E+08,2.36E+08,-4.26E+07,-1.05E+01,1.47E+01,8.32E-01,1.26E+03,3.78E+08,9.93E-01
2454779.5, A.D. 2008-Nov-09 00:00:00.0000,2.91E+08,2.38E+08,-4.25E+07,-1.06E+01,1.46E+01,8.41E-01,1.26E+03,3.78E+08,9.87E-01
2454780.5, A.D. 2008-Nov-10 00:00:00.0000,2.90E+08,2.39E+08,-4.24E+07,-1.06E+01,1.46E+01,8.50E-01,1.26E+03,3.78E+08,9.81E-01
2454781.5, A.D. 2008-Nov-11 00:00:00.0000,2.89E+08,2.40E+08,-4.24E+07,-1.07E+01,1.45E+01,8.59E-01,1.26E+03,3.78E+08,9.75E-01
2454782.5, A.D. 2008-Nov-12 00:00:00.0000,2.88E+08,2.41E+08,-4.23E+07,-1.07E+01,1.45E+01,8.68E-01,1.26E+03,3.78E+08,9.69E-01
2454783.5, A.D. 2008-Nov-13 00:00:00.0000,2.87E+08,2.43E+08,-4.22E+07,-1.08E+01,1.44E+01,8.77E-01,1.26E+03,3.78E+08,9.63E-01
2454784.5, A.D. 2008-Nov-14 00:00:00.0000,2.86E+08,2.44E+08,-4.21E+07,-1.09E+01,1.44E+01,8.86E-01,1.26E+03,3.79E+08,9.57E-01
2454785.5, A.D. 2008-Nov-15 00:00:00.0000,2.85E+08,2.45E+08,-4.21E+07,-1.09E+01,1.43E+01,8.95E-01,1.26E+03,3.79E+08,9.51E-01
2454786.5, A.D. 2008-Nov-16 00:00:00.0000,2.84E+08,2.46E+08,-4.20E+07,-1.10E+01,1.43E+01,9.04E-01,1.26E+03,3.79E+08,9.45E-01
2454787.5, A.D. 2008-Nov-17 00:00:00.0000,2.84E+08,2.48E+08,-4.19E+07,-1.10E+01,1.42E+01,9.13E-01,1.26E+03,3.79E+08,9.39E-01
2454788.5, A.D. 2008-Nov-18 00:00:00.0000,2.83E+08,2.49E+08,-4.18E+07,-1.11E+01,1.42E+01,9.22E-01,1.26E+03,3.79E+08,9.33E-01
2454789.5, A.D. 2008-Nov-19 00:00:00.0000,2.82E+08,2.50E+08,-4.17E+07,-1.12E+01,1.41E+01,9.30E-01,1.26E+03,3.79E+08,9.27E-01
2454790.5, A.D. 2008-Nov-20 00:00:00.0000,2.81E+08,2.51E+08,-4.17E+07,-1.12E+01,1.41E+01,9.39E-01,1.26E+03,3.79E+08,9.21E-01
2454791.5, A.D. 2008-Nov-21 00:00:00.0000,2.80E+08,2.53E+08,-4.16E+07,-1.13E+01,1.40E+01,9.48E-01,1.26E+03,3.79E+08,9.15E-01
2454792.5, A.D. 2008-Nov-22 00:00:00.0000,2.79E+08,2.54E+08,-4.15E+07,-1.13E+01,1.40E+01,9.57E-01,1.26E+03,3.79E+08,9.09E-01
2454793.5, A.D. 2008-Nov-23 00:00:00.0000,2.78E+08,2.55E+08,-4.14E+07,-1.14E+01,1.39E+01,9.65E-01,1.27E+03,3.79E+08,9.03E-01
2454794.5, A.D. 2008-Nov-24 00:00:00.0000,2.77E+08,2.56E+08,-4.13E+07,-1.14E+01,1.39E+01,9.74E-01,1.27E+03,3.79E+08,8.97E-01
2454795.5, A.D. 2008-Nov-25 00:00:00.0000,2.76E+08,2.57E+08,-4.13E+07,-1.15E+01,1.38E+01,9.83E-01,1.27E+03,3.79E+08,8.91E-01
2454796.5, A.D. 2008-Nov-26 00:00:00.0000,2.75E+08,2.59E+08,-4.12E+07,-1.16E+01,1.37E+01,9.91E-01,1.27E+03,3.79E+08,8.85E-01
2454797.5, A.D. 2008-Nov-27 00:00:00.0000,2.74E+08,2.60E+08,-4.11E+07,-1.16E+01,1.37E+01,1.00E+00,1.27E+03,3.80E+08,8.79E-01
2454798.5, A.D. 2008-Nov-28 00:00:00.0000,2.73E+08,2.61E+08,-4.10E+07,-1.17E+01,1.36E+01,1.01E+00,1.27E+03,3.80E+08,8.73E-01
2454799.5, A.D. 2008-Nov-29 00:00:00.0000,2.72E+08,2.62E+08,-4.09E+07,-1.17E+01,1.36E+01,1.02E+00,1.27E+03,3.80E+08,8.66E-01
2454800.5, A.D. 2008-Nov-30 00:00:00.0000,2.71E+08,2.63E+08,-4.08E+07,-1.18E+01,1.35E+01,1.03E+00,1.27E+03,3.80E+08,8.60E-01
2454801.5, A.D. 2008-Dec-01 00:00:00.0000,2.70E+08,2.64E+08,-4.07E+07,-1.19E+01,1.35E+01,1.03E+00,1.27E+03,3.80E+08,8.54E-01
2454802.5, A.D. 2008-Dec-02 00:00:00.0000,2.69E+08,2.66E+08,-4.06E+07,-1.19E+01,1.34E+01,1.04E+00,1.27E+03,3.80E+08,8.48E-01
2454803.5, A.D. 2008-Dec-03 00:00:00.0000,2.68E+08,2.67E+08,-4.05E+07,-1.20E+01,1.34E+01,1.05E+00,1.27E+03,3.80E+08,8.42E-01
2454804.5, A.D. 2008-Dec-04 00:00:00.0000,2.67E+08,2.68E+08,-4.05E+07,-1.20E+01,1.33E+01,1.06E+00,1.27E+03,3.80E+08,8.36E-01
2454805.5, A.D. 2008-Dec-05 00:00:00.0000,2.66E+08,2.69E+08,-4.04E+07,-1.21E+01,1.32E+01,1.07E+00,1.27E+03,3.80E+08,8.29E-01
