            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2454418.500000000, A.D. 2007-Nov-14 00:00:00.0000,  2.821479047300522E+08,  3.090835619292749E+08, -4.236980742568412E+07, -1.355223885235473E+01,  1.089197246786215E+01,  2.836798745017899E+00,  1.403093222851449E+03,  4.206367660817776E+08, -1.372682591921227E+00,
2454419.500000000, A.D. 2007-Nov-15 00:00:00.0000,  2.809751154244964E+08,  3.100225687469823E+08, -4.212442647194660E+07, -1.359563772010965E+01,  1.084426561916666E+01,  2.843310539652386E+00,  1.402697409283967E+03,  4.205181041594724E+08, -1.374118294308155E+00,
2454420.500000000, A.D. 2007-Nov-16 00:00:00.0000,  2.797985826940211E+08,  3.109574457032328E+08, -4.187848429698616E+07, -1.363889207378846E+01,  1.079637387355939E+01,  2.849789953938151E+00,  1.402301184432117E+03,  4.203993189372157E+08, -1.375536750347719E+00,
2454421.500000000, A.D. 2007-Nov-17 00:00:00.0000,  2.786183190591868E+08,  3.118881768360784E+08, -4.163198370445187E+07, -1.368200111349083E+01,  1.074829753588097E+01,  2.856236849268579E+00,  1.401904553272452E+03,  4.202804119069404E+08, -1.376937917206692E+00,
2454422.500000000, A.D. 2007-Nov-18 00:00:00.0000,  2.774343371097333E+08,  3.128147462100563E+08, -4.138492750997365E+07, -1.372496403774946E+01,  1.070003691441141E+01,  2.862651086917400E+00,  1.401507520793917E+03,  4.201613845642944E+08, -1.378321751693281E+00,
2454423.500000000, A.D. 2007-Nov-19 00:00:00.0000,  2.762466495047117E+08,  3.137371379164935E+08, -4.113731854117185E+07, -1.376778004362764E+01,  1.065159232101192E+01,  2.869032528059675E+00,  1.401110091997960E+03,  4.200422384086745E+08, -1.379688210237374E+00,
2454424.500000000, A.D. 2007-Nov-20 00:00:00.0000,  2.750552689726065E+08,  3.146553360738199E+08, -4.088915963766474E+07, -1.381044832682261E+01,  1.060296407123498E+01,  2.875381033790755E+00,  1.400712271898640E+03,  4.199229749432577E+08, -1.381037248894375E+00,
2454425.500000000, A.D. 2007-Nov-21 00:00:00.0000,  2.738602083114492E+08,  3.155693248278921E+08, -4.064045365107484E+07, -1.385296808176821E+01,  1.055415248440758E+01,  2.881696465142998E+00,  1.400314065522735E+03,  4.198035956750337E+08, -1.382368823365471E+00,
2454426.500000000, A.D. 2007-Nov-22 00:00:00.0000,  2.726614803889233E+08,  3.164790883523217E+08, -4.039120344503373E+07, -1.389533850173324E+01,  1.050515788369266E+01,  2.887978683100286E+00,  1.399915477909833E+03,  4.196841021148335E+08, -1.383682889028428E+00,
2454427.500000000, A.D. 2007-Nov-23 00:00:00.0000,  2.714590981424610E+08,  3.173846108488093E+08, -4.014141189518557E+07, -1.393755877891259E+01,  1.045598059613273E+01,  2.894227548610469E+00,  1.399516514112428E+03,  4.195644957773564E+08, -1.384979400974835E+00,
