            JDTDB,            Calendar_Date,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR
2455561.5, A.D. 2010-Dec-31 00:00:00.0000,-1.36E+08,-2.82E+08,2.42E+07,1.81E+01,-9.94E+00,-1.82E+00,1.05E+03,3.14E+08,9.67E-01
2455562.5, A.D. 2011-Jan-01 00:00:00.0000,-1.34E+08,-2.83E+08,2.41E+07,1.81E+01,-9.84E+00,-1.83E+00,1.05E+03,3.14E+08,9.67E-01
2455563.5, A.D. 2011-Jan-02 00:00:00.0000,-1.33E+08,-2.84E+08,2.39E+07,1.82E+01,-9.73E+00,-1.84E+00,1.05E+03,3.14E+08,9.68E-01
2455564.5, A.D. 2011-Jan-03 00:00:00.0000,-1.31E+08,-2.85E+08,2.38E+07,1.82E+01,-9.63E+00,-1.85E+00,1.05E+03,3.14E+08,9.69E-01
2455565.5, A.D. 2011-Jan-04 00:00:00.0000,-1.30E+08,-2.85E+08,2.36E+07,1.83E+01,-9.53E+00,-1.86E+00,1.05E+03,3.14E+08,9.70E-01
2455566.5, A.D. 2011-Jan-05 00:00:00.0000,-1.28E+08,-2.86E+08,2.35E+07,1.83E+01,-9.42E+00,-1.87E+00,1.05E+03,3.14E+08,9.70E-01
2455567.5, A.D. 2011-Jan-06 00:00:00.0000,-1.26E+08,-2.87E+08,2.33E+07,1.84E+01,-9.32E+00,-1.88E+00,1.05E+03,3.14E+08,9.70E-01
2455568.5, A.D. 2011-Jan-07 00:00:00.0000,-1.25E+08,-2.88E+08,2.31E+07,1.85E+01,-9.21E+00,-1.88E+00,1.05E+03,3.15E+08,9.70E-01
2455569.5, A.D. 2011-Jan-08 00:00:00.0000,-1.23E+08,-2.89E+08,2.30E+07,1.85E+01,-9.11E+00,-1.89E+00,1.05E+03,3.15E+08,9.70E-01
2455570.5, A.D. 2011-Jan-09 00:00:00.0000,-1.22E+08,-2.89E+08,2.28E+07,1.86E+01,-9.00E+00,-1.90E+00,1.05E+03,3.15E+08,9.70E-01
2455571.5, A.D. 2011-Jan-10 00:00:00.0000,-1.20E+08,-2.90E+08,2.26E+07,1.86E+01,-8.90E+00,-1.91E+00,1.05E+03,3.15E+08,9.71E-01
2455572.5, A.D. 2011-Jan-11 00:00:00.0000,-1.18E+08,-2.91E+08,2.25E+07,1.87E+01,-8.79E+00,-1.92E+00,1.05E+03,3.15E+08,9.72E-01
2455573.5, A.D. 2011-Jan-12 00:00:00.0000,-1.17E+08,-2.92E+08,2.23E+07,1.87E+01,-8.69E+00,-1.93E+00,1.05E+03,3.15E+08,9.71E-01
2455574.5, A.D. 2011-Jan-13 00:00:00.0000,-1.15E+08,-2.92E+08,2.21E+07,1.88E+01,-8.58E+00,-1.94E+00,1.05E+03,3.15E+08,9.69E-01
2455575.5, A.D. 2011-Jan-14 00:00:00.0000,-1.14E+08,-2.93E+08,2.20E+07,1.88E+01,-8.47E+00,-1.95E+00,1.05E+03,3.15E+08,9.67E-01
2455576.5, A.D. 2011-Jan-15 00:00:00.0000,-1.12E+08,-2.94E+08,2.18E+07,1.88E+01,-8.36E+00,-1.96E+00,1.05E+03,3.15E+08,9.66E-01
2455577.5, A.D. 2011-Jan-16 00:00:00.0000,-1.10E+08,-2.95E+08,2.16E+07,1.89E+01,-8.25E+00,-1.97E+00,1.05E+03,3.15E+08,9.64E-01
2455578.5, A.D. 2011-Jan-17 00:00:00.0000,-1.09E+08,-2.95E+08,2.15E+07,1.89E+01,-8.14E+00,-1.98E+00,1.05E+03,3.15E+08,9.63E-01
2455579.5, A.D. 2011-Jan-18 00:00:00.0000,-1.07E+08,-2.96E+08,2.13E+07,1.90E+01,-8.03E+00,-1.99E+00,1.05E+03,3.15E+08,9.62E-01
2455580.5, A.D. 2011-Jan-19 00:00:00.0000,-1.05E+08,-2.97E+08,2.11E+07,1.90E+01,-7.92E+00,-2.00E+00,1.05E+03,3.16E+08,9.61E-01
2455581.5, A.D. 2011-Jan-20 00:00:00.0000,-1.04E+08,-2.97E+08,2.09E+07,1.91E+01,-7.82E+00,-2.01E+00,1.05E+03,3.16E+08,9.60E-01
2455582.5, A.D. 2011-Jan-21 00:00:00.0000,-1.02E+08,-2.98E+08,2.08E+07,1.91E+01,-7.71E+00,-2.02E+00,1.05E+03,3.16E+08,9.58E-01
2455583.5, A.D. 2011-Jan-22 00:00:00.0000,-1.00E+08,-2.99E+08,2.06E+07,1.92E+01,-7.60E+00,-2.02E+00,1.05E+03,3.16E+08,9.57E-01
2455584.5, A.D. 2011-Jan-23 00:00:00.0000,-9.88E+07,-2.99E+08,2.04E+07,1.92E+01,-7.49E+00,-2.03E+00,1.05E+03,3.16E+08,9.56E-01
2455585.5, A.D. 2011-Jan-24 00:00:00.0000,-9.71E+07,-3.00E+08,2.02E+07,1.92E+01,-7.38E+00,-2.04E+00,1.05E+03,3.16E+08,9.55E-01
2455586.5, A.D. 2011-Jan-25 00:00:00.0000,-9.55E+07,-3.01E+08,2.01E+07,1.93E+01,-7.27E+00,-2.05E+00,1.05E+03,3.16E+08,9.55E-01
2455587.5, A.D. 2011-Jan-26 00:00:00.0000,-9.38E+07,-3.01E+08,1.99E+07,1.93E+01,-7.16E+00,-2.06E+00,1.05E+03,3.16E+08,9.54E-01
2455588.5, A.D. 2011-Jan-27 00:00:00.0000,-9.21E+07,-3.02E+08,1.97E+07,1.94E+01,-7.05E+00,-2.07E+00,1.05E+03,3.16E+08,9.53E-01
2455589.5, A.D. 2011-Jan-28 00:00:00.0000,-9.04E+07,-3.02E+08,1.95E+07,1.94E+01,-6.93E+00,-2.08E+00,1.06E+03,3.16E+08,9.53E-01
2455590.5, A.D. 2011-Jan-29 00:00:00.0000,-8.88E+07,-3.03E+08,1.94E+07,1.94E+01,-6.82E+00,-2.09E+00,1.06E+03,3.16E+08,9.52E-01
2455591.5, A.D. 2011-Jan-30 00:00:00.0000,-8.71E+07,-3.04E+08,1.92E+07,1.95E+01,-6.71E+00,-2.09E+00,1.06E+03,3.16E+08,9.51E-01
2455592.5, A.D. 2011-Jan-31 00:00:00.0000,-8.54E+07,-3.04E+08,1.90E+07,1.95E+01,-6.60E+00,-2.10E+00,1.06E+03,3.17E+08,9.51E-01
2455593.5, A.D. 2011-Feb-01 00:00:00.0000,-8.37E+07,-3.05E+08,1.88E+07,1.96E+01,-6.49E+00,-2.11E+00,1.06E+03,3.17E+08,9.51E-01
2455594.5, A.D. 2011-Feb-02 00:00:00.0000,-8.20E+07,-3.05E+08,1.86E+07,1.96E+01,-6.38E+00,-2.12E+00,1.06E+03,3.17E+08,9.51E-01
2455595.5, A.D. 2011-Feb-03 00:00:00.0000,-8.03E+07,-3.06E+08,1.84E+07,1.96E+01,-6.27E+00,-2.13E+00,1.06E+03,3.17E+08,9.50E-01
2455596.5, A.D. 2011-Feb-04 00:00:00.0000,-7.86E+07,-3.06E+08,1.83E+07,1.97E+01,-6.16E+00,-2.13E+00,1.06E+03,3.17E+08,9.50E-01
2455597.5, A.D. 2011-Feb-05 00:00:00.0000,-7.69E+07,-3.07E+08,1.81E+07,1.97E+01,-6.04E+00,-2.14E+00,1.06E+03,3.17E+08,9.50E-01
2455598.5, A.D. 2011-Feb-06 00:00:00.0000,-7.52E+07,-3.07E+08,1.79E+07,1.97E+01,-5.93E+00,-2.15E+00,1.06E+03,3.17E+08,9.49E-01
2455599.5, A.D. 2011-Feb-07 00:00:00.0000,-7.35E+07,-3.08E+08,1.77E+07,1.98E+01,-5.82E+00,-2.16E+00,1.06E+03,3.17E+08,9.49E-01
2455600.5, A.D. 2011-Feb-08 00:00:00.0000,-7.18E+07,-3.08E+08,1.75E+07,1.98E+01,-5.71E+00,-2.17E+00,1.06E+03,3.17E+08,9.50E-01
2455601.5, A.D. 2011-Feb-09 00:00:00.0000,-7.01E+07,-3.09E+08,1.73E+07,1.98E+01,-5.60E+00,-2.17E+00,1.06E+03,3.17E+08,9.50E-01
2455602.5, A.D. 2011-Feb-10 00:00:00.0000,-6.84E+07,-3.09E+08,1.71E+07,1.99E+01,-5.48E+00,-2.18E+00,1.06E+03,3.17E+08,9.50E-01
2455603.5, A.D. 2011-Feb-11 00:00:00.0000,-6.67E+07,-3.10E+08,1.69E+07,1.99E+01,-5.37E+00,-2.19E+00,1.06E+03,3.17E+08,9.50E-01
2455604.5, A.D. 2011-Feb-12 00:00:00.0000,-6.49E+07,-3.10E+08,1.68E+07,1.99E+01,-5.26E+00,-2.20E+00,1.06E+03,3.18E+08,9.50E-01
2455605.5, A.D. 2011-Feb-13 00:00:00.0000,-6.32E+07,-3.11E+08,1.66E+07,2.00E+01,-5.15E+00,-2.20E+00,1.06E+03,3.18E+08,9.51E-01
2455606.5, A.D. 2011-Feb-14 00:00:00.0000,-6.15E+07,-3.11E+08,1.64E+07,2.00E+01,-5.03E+00,-2.21E+00,1.06E+03,3.18E+08,9.51E-01
2455607.5, A.D. 2011-Feb-15 00:00:00.0000,-5.98E+07,-3.12E+08,1.62E+07,2.00E+01,-4.92E+00,-2.22E+00,1.06E+03,3.18E+08,9.52E-01
2455608.5, A.D. 2011-Feb-16 00:00:00.0000,-5.80E+07,-3.12E+08,1.60E+07,2.00E+01,-4.81E+00,-2.23E+00,1.06E+03,3.18E+08,9.53E-01
2455609.5, A.D. 2011-Feb-17 00:00:00.0000,-5.63E+07,-3.13E+08,1.58E+07,2.01E+01,-4.70E+00,-2.23E+00,1.06E+03,3.18E+08,9.53E-01
2455610.5, A.D. 2011-Feb-18 00:00:00.0000,-5.46E+07,-3.13E+08,1.56E+07,2.01E+01,-4.58E+00,-2.24E+00,1.06E+03,3.18E+08,9.54E-01
2455611.5, A.D. 2011-Feb-19 00:00:00.0000,-5.28E+07,-3.13E+08,1.54E+07,2.01E+01,-4.47E+00,-2.25E+00,1.06E+03,3.18E+08,9.55E-01
2455612.5, A.D. 2011-Feb-20 00:00:00.0000,-5.11E+07,-3.14E+08,1.52E+07,2.01E+01,-4.36E+00,-2.25E+00,1.06E+03,3.18E+08,9.56E-01
2455613.5, A.D. 2011-Feb-21 00:00:00.0000,-4.93E+07,-3.14E+08,1.50E+07,2.02E+01,-4.25E+00,-2.26E+00,1.06E+03,3.18E+08,9.57E-01
2455614.5, A.D. 2011-Feb-22 00:00:00.0000,-4.76E+07,-3.14E+08,1.48E+07,2.02E+01,-4.13E+00,-2.27E+00,1.06E+03,3.18E+08,9.59E-01
2455615.5, A.D. 2011-Feb-23 00:00:00.0000,-4.59E+07,-3.15E+08,1.46E+07,2.02E+01,-4.02E+00,-2.27E+00,1.06E+03,3.18E+08,9.60E-01
2455616.5, A.D. 2011-Feb-24 00:00:00.0000,-4.41E+07,-3.15E+08,1.44E+07,2.02E+01,-3.91E+00,-2.28E+00,1.06E+03,3.19E+08,9.61E-01
2455617.5, A.D. 2011-Feb-25 00:00:00.0000,-4.24E+07,-3.15E+08,1.42E+07,2.03E+01,-3.80E+00,-2.29E+00,1.06E+03,3.19E+08,9.62E-01
2455618.5, A.D. 2011-Feb-26 00:00:00.0000,-4.06E+07,-3.16E+08,1.40E+07,2.03E+01,-3.68E+00,-2.29E+00,1.06E+03,3.19E+08,9.63E-01
2455619.5, A.D. 2011-Feb-27 00:00:00.0000,-3.89E+07,-3.16E+08,1.38E+07,2.03E+01,-3.57E+00,-2.30E+00,1.06E+03,3.19E+08,9.64E-01
2455620.5, A.D. 2011-Feb-28 00:00:00.0000,-3.71E+07,-3.16E+08,1.36E+07,2.03E+01,-3.46E+00,-2.31E+00,1.06E+03,3.19E+08,9.66E-01
2455621.5, A.D. 2011-Mar-01 00:00:00.0000,-3.53E+07,-3.17E+08,1.34E+07,2.03E+01,-3.34E+00,-2.31E+00,1.06E+03,3.19E+08,9.68E-01
2455622.5, A.D. 2011-Mar-02 00:00:00.0000,-3.36E+07,-3.17E+08,1.32E+07,2.04E+01,-3.23E+00,-2.32E+00,1.06E+03,3.19E+08,9.69E-01
2455623.5, A.D. 2011-Mar-03 00:00:00.0000,-3.18E+07,-3.17E+08,1.30E+07,2.04E+01,-3.12E+00,-2.32E+00,1.06E+03,3.19E+08,9.70E-01
2455624.5, A.D. 2011-Mar-04 00:00:00.0000,-3.01E+07,-3.18E+08,1.28E+07,2.04E+01,-3.00E+00,-2.33E+00,1.06E+03,3.19E+08,9.72E-01
2455625.5, A.D. 2011-Mar-05 00:00:00.0000,-2.83E+07,-3.18E+08,1.26E+07,2.04E+01,-2.89E+00,-2.34E+00,1.06E+03,3.19E+08,9.73E-01
2455626.5, A.D. 2011-Mar-06 00:00:00.0000,-2.65E+07,-3.18E+08,1.24E+07,2.04E+01,-2.78E+00,-2.34E+00,1.07E+03,3.19E+08,9.75E-01
2455627.5, A.D. 2011-Mar-07 00:00:00.0000,-2.48E+07,-3.18E+08,1.22E+07,2.04E+01,-2.66E+00,-2.35E+00,1.07E+03,3.19E+08,9.76E-01
2455628.5, A.D. 2011-Mar-08 00:00:00.0000,-2.30E+07,-3.18E+08,1.20E+07,2.05E+01,-2.55E+00,-2.35E+00,1.07E+03,3.20E+08,9.78E-01
2455629.5, A.D. 2011-Mar-09 00:00:00.0000,-2.12E+07,-3.19E+08,1.18E+07,2.05E+01,-2.43E+00,-2.36E+00,1.07E+03,3.20E+08,9.80E-01
2455630.5, A.D. 2011-Mar-10 00:00:00.0000,-1.95E+07,-3.19E+08,1.16E+07,2.05E+01,-2.32E+00,-2.36E+00,1.07E+03,3.20E+08,9.82E-01
2455631.5, A.D. 2011-Mar-11 00:00:00.0000,-1.77E+07,-3.19E+08,1.14E+07,2.05E+01,-2.21E+00,-2.37E+00,1.07E+03,3.20E+08,9.84E-01
2455632.5, A.D. 2011-Mar-12 00:00:00.0000,-1.59E+07,-3.19E+08,1.12E+07,2.05E+01,-2.09E+00,-2.38E+00,1.07E+03,3.20E+08,9.85E-01
2455633.5, A.D. 2011-Mar-13 00:00:00.0000,-1.42E+07,-3.19E+08,1.10E+07,2.05E+01,-1.98E+00,-2.38E+00,1.07E+03,3.20E+08,9.87E-01
2455634.5, A.D. 2011-Mar-14 00:00:00.0000,-1.24E+07,-3.20E+08,1.08E+07,2.05E+01,-1.87E+00,-2.39E+00,1.07E+03,3.20E+08,9.89E-01
2455635.5, A.D. 2011-Mar-15 00:00:00.0000,-1.06E+07,-3.20E+08,1.06E+07,2.05E+01,-1.75E+00,-2.39E+00,1.07E+03,3.20E+08,9.92E-01
2455636.5, A.D. 2011-Mar-16 00:00:00.0000,-8.84E+06,-3.20E+08,1.04E+07,2.05E+01,-1.64E+00,-2.39E+00,1.07E+03,3.20E+08,9.96E-01
2455637.5, A.D. 2011-Mar-17 00:00:00.0000,-7.07E+06,-3.20E+08,1.02E+07,2.05E+01,-1.53E+00,-2.40E+00,1.07E+03,3.20E+08,1.00E+00
2455638.5, A.D. 2011-Mar-18 00:00:00.0000,-5.29E+06,-3.20E+08,9.98E+06,2.05E+01,-1.41E+00,-2.40E+00,1.07E+03,3.20E+08,1.00E+00
2455639.5, A.D. 2011-Mar-19 00:00:00.0000,-3.52E+06,-3.20E+08,9.77E+06,2.05E+01,-1.30E+00,-2.40E+00,1.07E+03,3.20E+08,1.00E+00
2455640.5, A.D. 2011-Mar-20 00:00:00.0000,-1.74E+06,-3.20E+08,9.56E+06,2.05E+01,-1.19E+00,-2.41E+00,1.07E+03,3.21E+08,1.00E+00
2455641.5, A.D. 2011-Mar-21 00:00:00.0000,3.18E+04,-3.20E+08,9.36E+06,2.05E+01,-1.08E+00,-2.41E+00,1.07E+03,3.21E+08,1.01E+00
2455642.5, A.D. 2011-Mar-22 00:00:00.0000,1.81E+06,-3.21E+08,9.15E+06,2.05E+01,-9.68E-01,-2.41E+00,1.07E+03,3.21E+08,1.01E+00
2455643.5, A.D. 2011-Mar-23 00:00:00.0000,3.58E+06,-3.21E+08,8.94E+06,2.06E+01,-8.54E-01,-2.42E+00,1.07E+03,3.21E+08,1.02E+00
2455644.5, A.D. 2011-Mar-24 00:00:00.0000,5.36E+06,-3.21E+08,8.73E+06,2.06E+01,-7.40E-01,-2.42E+00,1.07E+03,3.21E+08,1.02E+00
2455645.5, A.D. 2011-Mar-25 00:00:00.0000,7.13E+06,-3.21E+08,8.52E+06,2.06E+01,-6.26E-01,-2.43E+00,1.07E+03,3.21E+08,1.02E+00
2455646.5, A.D. 2011-Mar-26 00:00:00.0000,8.91E+06,-3.21E+08,8.31E+06,2.06E+01,-5.12E-01,-2.43E+00,1.07E+03,3.21E+08,1.02E+00
2455647.5, A.D. 2011-Mar-27 00:00:00.0000,1.07E+07,-3.21E+08,8.10E+06,2.06E+01,-3.98E-01,-2.44E+00,1.07E+03,3.21E+08,1.02E+00
2455648.5, A.D. 2011-Mar-28 00:00:00.0000,1.25E+07,-3.21E+08,7.89E+06,2.06E+01,-2.84E-01,-2.44E+00,1.07E+03,3.21E+08,1.02E+00
2455649.5, A.D. 2011-Mar-29 00:00:00.0000,1.42E+07,-3.21E+08,7.68E+06,2.06E+01,-1.71E-01,-2.45E+00,1.07E+03,3.21E+08,1.02E+00
2455650.5, A.D. 2011-Mar-30 00:00:00.0000,1.60E+07,-3.21E+08,7.47E+06,2.06E+01,-5.78E-02,-2.45E+00,1.07E+03,3.21E+08,1.03E+00
2455651.5, A.D. 2011-Mar-31 00:00:00.0000,1.78E+07,-3.21E+08,7.25E+06,2.06E+01,5.57E-02,-2.45E+00,1.07E+03,3.22E+08,1.03E+00
2455652.5, A.D. 2011-Apr-01 00:00:00.0000,1.96E+07,-3.21E+08,7.04E+06,2.06E+01,1.69E-01,-2.46E+00,1.07E+03,3.22E+08,1.03E+00
2455653.5, A.D. 2011-Apr-02 00:00:00.0000,2.14E+07,-3.21E+08,6.83E+06,2.06E+01,2.82E-01,-2.46E+00,1.07E+03,3.22E+08,1.03E+00
2455654.5, A.D. 2011-Apr-03 00:00:00.0000,2.31E+07,-3.21E+08,6.62E+06,2.06E+01,3.96E-01,-2.47E+00,1.07E+03,3.22E+08,1.03E+00
2455655.5, A.D. 2011-Apr-04 00:00:00.0000,2.49E+07,-3.21E+08,6.40E+06,2.06E+01,5.09E-01,-2.47E+00,1.07E+03,3.22E+08,1.03E+00
2455656.5, A.D. 2011-Apr-05 00:00:00.0000,2.67E+07,-3.21E+08,6.19E+06,2.06E+01,6.21E-01,-2.47E+00,1.07E+03,3.22E+08,1.04E+00
2455657.5, A.D. 2011-Apr-06 00:00:00.0000,2.85E+07,-3.21E+08,5.98E+06,2.06E+01,7.34E-01,-2.48E+00,1.07E+03,3.22E+08,1.04E+00
2455658.5, A.D. 2011-Apr-07 00:00:00.0000,3.02E+07,-3.21E+08,5.76E+06,2.06E+01,8.47E-01,-2.48E+00,1.07E+03,3.22E+08,1.04E+00
2455659.5, A.D. 2011-Apr-08 00:00:00.0000,3.20E+07,-3.21E+08,5.55E+06,2.05E+01,9.59E-01,-2.48E+00,1.07E+03,3.22E+08,1.04E+00
2455660.5, A.D. 2011-Apr-09 00:00:00.0000,3.38E+07,-3.21E+08,5.33E+06,2.05E+01,1.07E+00,-2.49E+00,1.08E+03,3.22E+08,1.05E+00
2455661.5, A.D. 2011-Apr-10 00:00:00.0000,3.56E+07,-3.20E+08,5.12E+06,2.05E+01,1.18E+00,-2.49E+00,1.08E+03,3.22E+08,1.05E+00
2455662.5, A.D. 2011-Apr-11 00:00:00.0000,3.73E+07,-3.20E+08,4.90E+06,2.05E+01,1.30E+00,-2.49E+00,1.08E+03,3.23E+08,1.05E+00
2455663.5, A.D. 2011-Apr-12 00:00:00.0000,3.91E+07,-3.20E+08,4.69E+06,2.05E+01,1.41E+00,-2.50E+00,1.08E+03,3.23E+08,1.06E+00
2455664.5, A.D. 2011-Apr-13 00:00:00.0000,4.09E+07,-3.20E+08,4.47E+06,2.05E+01,1.52E+00,-2.50E+00,1.08E+03,3.23E+08,1.06E+00
2455665.5, A.D. 2011-Apr-14 00:00:00.0000,4.26E+07,-3.20E+08,4.26E+06,2.05E+01,1.63E+00,-2.50E+00,1.08E+03,3.23E+08,1.06E+00
2455666.5, A.D. 2011-Apr-15 00:00:00.0000,4.44E+07,-3.20E+08,4.04E+06,2.05E+01,1.73E+00,-2.50E+00,1.08E+03,3.23E+08,1.07E+00
2455667.5, A.D. 2011-Apr-16 00:00:00.0000,4.62E+07,-3.20E+08,3.82E+06,2.05E+01,1.84E+00,-2.50E+00,1.08E+03,3.23E+08,1.07E+00
2455668.5, A.D. 2011-Apr-17 00:00:00.0000,4.80E+07,-3.19E+08,3.61E+06,2.04E+01,1.95E+00,-2.50E+00,1.08E+03,3.23E+08,1.08E+00
2455669.5, A.D. 2011-Apr-18 00:00:00.0000,4.97E+07,-3.19E+08,3.39E+06,2.04E+01,2.06E+00,-2.50E+00,1.08E+03,3.23E+08,1.08E+00
2455670.5, A.D. 2011-Apr-19 00:00:00.0000,5.15E+07,-3.19E+08,3.17E+06,2.04E+01,2.17E+00,-2.50E+00,1.08E+03,3.23E+08,1.09E+00
2455671.5, A.D. 2011-Apr-20 00:00:00.0000,5.32E+07,-3.19E+08,2.96E+06,2.04E+01,2.28E+00,-2.51E+00,1.08E+03,3.23E+08,1.09E+00
2455672.5, A.D. 2011-Apr-21 00:00:00.0000,5.50E+07,-3.19E+08,2.74E+06,2.04E+01,2.39E+00,-2.51E+00,1.08E+03,3.23E+08,1.09E+00
2455673.5, A.D. 2011-Apr-22 00:00:00.0000,5.68E+07,-3.18E+08,2.52E+06,2.04E+01,2.50E+00,-2.51E+00,1.08E+03,3.24E+08,1.09E+00
2455674.5, A.D. 2011-Apr-23 00:00:00.0000,5.85E+07,-3.18E+08,2.31E+06,2.04E+01,2.61E+00,-2.51E+00,1.08E+03,3.24E+08,1.10E+00
2455675.5, A.D. 2011-Apr-24 00:00:00.0000,6.03E+07,-3.18E+08,2.09E+06,2.03E+01,2.72E+00,-2.51E+00,1.08E+03,3.24E+08,1.10E+00
2455676.5, A.D. 2011-Apr-25 00:00:00.0000,6.20E+07,-3.18E+08,1.87E+06,2.03E+01,2.83E+00,-2.52E+00,1.08E+03,3.24E+08,1.10E+00
2455677.5, A.D. 2011-Apr-26 00:00:00.0000,6.38E+07,-3.18E+08,1.66E+06,2.03E+01,2.94E+00,-2.52E+00,1.08E+03,3.24E+08,1.10E+00
2455678.5, A.D. 2011-Apr-27 00:00:00.0000,6.56E+07,-3.17E+08,1.44E+06,2.03E+01,3.05E+00,-2.52E+00,1.08E+03,3.24E+08,1.11E+00
2455679.5, A.D. 2011-Apr-28 00:00:00.0000,6.73E+07,-3.17E+08,1.22E+06,2.03E+01,3.16E+00,-2.52E+00,1.08E+03,3.24E+08,1.11E+00
2455680.5, A.D. 2011-Apr-29 00:00:00.0000,6.91E+07,-3.17E+08,1.00E+06,2.03E+01,3.27E+00,-2.52E+00,1.08E+03,3.24E+08,1.11E+00
2455681.5, A.D. 2011-Apr-30 00:00:00.0000,7.08E+07,-3.16E+08,7.84E+05,2.02E+01,3.38E+00,-2.53E+00,1.08E+03,3.24E+08,1.12E+00
2455682.5, A.D. 2011-May-01 00:00:00.0000,7.26E+07,-3.16E+08,5.66E+05,2.02E+01,3.49E+00,-2.53E+00,1.08E+03,3.24E+08,1.12E+00
2455683.5, A.D. 2011-May-02 00:00:00.0000,7.43E+07,-3.16E+08,3.47E+05,2.02E+01,3.60E+00,-2.53E+00,1.08E+03,3.24E+08,1.12E+00
2455684.5, A.D. 2011-May-03 00:00:00.0000,7.60E+07,-3.16E+08,1.29E+05,2.02E+01,3.70E+00,-2.53E+00,1.08E+03,3.25E+08,1.13E+00
2455685.5, A.D. 2011-May-04 00:00:00.0000,7.78E+07,-3.15E+08,-9.00E+04,2.02E+01,3.81E+00,-2.53E+00,1.08E+03,3.25E+08,1.13E+00
2455686.5, A.D. 2011-May-05 00:00:00.0000,7.95E+07,-3.15E+08,-3.09E+05,2.01E+01,3.92E+00,-2.53E+00,1.08E+03,3.25E+08,1.14E+00
2455687.5, A.D. 2011-May-06 00:00:00.0000,8.13E+07,-3.15E+08,-5.27E+05,2.01E+01,4.02E+00,-2.53E+00,1.08E+03,3.25E+08,1.14E+00
2455688.5, A.D. 2011-May-07 00:00:00.0000,8.30E+07,-3.14E+08,-7.46E+05,2.01E+01,4.13E+00,-2.53E+00,1.08E+03,3.25E+08,1.14E+00
2455689.5, A.D. 2011-May-08 00:00:00.0000,8.47E+07,-3.14E+08,-9.65E+05,2.01E+01,4.24E+00,-2.53E+00,1.08E+03,3.25E+08,1.14E+00
2455690.5, A.D. 2011-May-09 00:00:00.0000,8.65E+07,-3.13E+08,-1.18E+06,2.00E+01,4.35E+00,-2.53E+00,1.08E+03,3.25E+08,1.15E+00
2455691.5, A.D. 2011-May-10 00:00:00.0000,8.82E+07,-3.13E+08,-1.40E+06,2.00E+01,4.46E+00,-2.54E+00,1.08E+03,3.25E+08,1.15E+00
2455692.5, A.D. 2011-May-11 00:00:00.0000,8.99E+07,-3.13E+08,-1.62E+06,2.00E+01,4.56E+00,-2.54E+00,1.09E+03,3.25E+08,1.15E+00
2455693.5, A.D. 2011-May-12 00:00:00.0000,9.17E+07,-3.12E+08,-1.84E+06,2.00E+01,4.67E+00,-2.54E+00,1.09E+03,3.25E+08,1.16E+00
2455694.5, A.D. 2011-May-13 00:00:00.0000,9.34E+07,-3.12E+08,-2.06E+06,1.99E+01,4.78E+00,-2.54E+00,1.09E+03,3.26E+08,1.16E+00
2455695.5, A.D. 2011-May-14 00:00:00.0000,9.51E+07,-3.11E+08,-2.28E+06,1.99E+01,4.88E+00,-2.54E+00,1.09E+03,3.26E+08,1.16E+00
2455696.5, A.D. 2011-May-15 00:00:00.0000,9.68E+07,-3.11E+08,-2.50E+06,1.99E+01,4.99E+00,-2.54E+00,1.09E+03,3.26E+08,1.17E+00
2455697.5, A.D. 2011-May-16 00:00:00.0000,9.85E+07,-3.11E+08,-2.72E+06,1.99E+01,5.10E+00,-2.54E+00,1.09E+03,3.26E+08,1.17E+00
2455698.5, A.D. 2011-May-17 00:00:00.0000,1.00E+08,-3.10E+08,-2.94E+06,1.98E+01,5.20E+00,-2.54E+00,1.09E+03,3.26E+08,1.17E+00
2455699.5, A.D. 2011-May-18 00:00:00.0000,1.02E+08,-3.10E+08,-3.16E+06,1.98E+01,5.31E+00,-2.54E+00,1.09E+03,3.26E+08,1.18E+00
2455700.5, A.D. 2011-May-19 00:00:00.0000,1.04E+08,-3.09E+08,-3.38E+06,1.98E+01,5.41E+00,-2.54E+00,1.09E+03,3.26E+08,1.18E+00
2455701.5, A.D. 2011-May-20 00:00:00.0000,1.05E+08,-3.09E+08,-3.60E+06,1.97E+01,5.52E+00,-2.54E+00,1.09E+03,3.26E+08,1.19E+00
2455702.5, A.D. 2011-May-21 00:00:00.0000,1.07E+08,-3.08E+08,-3.81E+06,1.97E+01,5.62E+00,-2.54E+00,1.09E+03,3.26E+08,1.19E+00
2455703.5, A.D. 2011-May-22 00:00:00.0000,1.09E+08,-3.08E+08,-4.03E+06,1.97E+01,5.73E+00,-2.54E+00,1.09E+03,3.26E+08,1.19E+00
2455704.5, A.D. 2011-May-23 00:00:00.0000,1.10E+08,-3.07E+08,-4.25E+06,1.97E+01,5.83E+00,-2.54E+00,1.09E+03,3.27E+08,1.20E+00
2455705.5, A.D. 2011-May-24 00:00:00.0000,1.12E+08,-3.07E+08,-4.47E+06,1.96E+01,5.94E+00,-2.54E+00,1.09E+03,3.27E+08,1.20E+00
2455706.5, A.D. 2011-May-25 00:00:00.0000,1.14E+08,-3.06E+08,-4.69E+06,1.96E+01,6.04E+00,-2.54E+00,1.09E+03,3.27E+08,1.21E+00
